course_code,hard_prereq,concurrent_with,min_standing
NURS 3965,NURS 2002;NURS 2200;HEAL 1025;PSYC 2101,NURS 2110;NURS 3800;NURS 3600,0.0
NURS 3966,NURS 2200;HEAL 1025;PSYC 2101,NURS 2002;NURS 2110;NURS 3800;NURS 3600,0.0
NURS 3984,none,NURS 3700;NURS 3900,0.0
NURS 4000,NURS 4700;NURS 4800;NURS 4964,,0.0
NURS 4100,NURS 3965;NURS 3966 or NURS 3984,,3.0
NURS 4350,NURS 3000;NURS 3201;NURS 3600;NURS 3700;NURS 3800;NURS 3965;NURS 3966;NURS 3984;HEAL 4300,,0.0
NURS 4700,NURS 3000;NURS 3201;NURS 3600;NURS 3700;NURS 3800;NURS 3965;NURS 3966;NURS 3984;HEAL 4300,NURS 4964;NURS 4900,0.0
NURS 4800,NURS 3201;NURS 3600;NURS 3700;NURS 3800;NURS 3900;NURS 3965;NURS 3966;NURS 3984,,0.0
NURS 4900,NURS 2002;NURS 2110;NURS 2200;NURS 3000;HEAL 1025;PSYC 2101,NURS 3700;NURS 3984,0.0
NURS 4931,none,,0.0
NURS 4956H,NURS 3956H,,0.0
NURS 4961,NURS 4984,,0.0
NURS 4964,none,NURS 4700,0.0
NURS 4984,none,NURS 4000,0.0
NURS 4995,none,,0.0
NURS 4997H,none,,0.0
NURS 5930,none,,0.0
NURS 5931,none,,0.0
NURS 6000,none,,0.0
NURS 6003,none,,0.0
NURS 6005,NURS 6011;NURS 6013,,0.0
NURS 6007,none,,0.0
NURS 6009,none,,0.0
NURS 6010,none,,0.0
NURS 6011,none,NURS 6013,0.0
NURS 6013,none,NURS 6011,0.0
NURS 6015,none,,0.0
NURS 6030,none,,0.0
NURS 6032,none,,0.0
NURS 6035,none,,0.0
NURS 6037,NURS 6032;NURS 6035,,0.0
NURS 6100,NURS 6011;NURS 6013;NURS 6030,,0.0
NURS 6201,NURS 6013;NURS 6030;NURS 6015,NURS 6005;NURS 6500;NURS 6970,0.0
NURS 6202,NURS 6970,,0.0
NURS 6240,NURS 6032;NURS 6035,NURS 6030,0.0
NURS 6242,none,,0.0
NURS 6244,none,,0.0
NURS 6251,NURS 6037,NURS 6240;NURS 6244,0.0
NURS 6252,NURS 6251,NURS 6242,0.0
NURS 6257,NURS 6252,,0.0
NURS 6258,NURS 6032;NURS 6035,NURS 6244,0.0
NURS 6259,none,NURS 6258;NURS 6242,0.0
NURS 6335,NURS 6030;NURS 6032;NURS 6035,,0.0
NURS 6340,NURS 6030;NURS 6032;NURS 6035;NURS 6335,,0.0
NURS 6341,none,NURS 6030;NURS 6032;NURS 6035;NURS 6335;NURS 6340,0.0
NURS 6351,NURS 6030;NURS 6032;NURS 6240;NURS 6335;NURS 6340,,0.0
NURS 6352,NURS 6351,,0.0
NURS 6353,NURS 6352,,0.0
NURS 6500,NURS 6011;NURS 6013;NURS 6030,,0.0
NURS 6536,NURS 6032;NURS 6035,NURS 6030,0.0
NURS 6540,none,,0.0
NURS 6542,none,,0.0
NURS 6551,NURS 6030;NURS 6032;NURS 6540;NURS 6035,,0.0
NURS 6552,NURS 6551,,0.0
NURS 6553,NURS 6009;NURS 6552,,0.0
NURS 6640,NURS 6032;NURS 6035,NURS 6030,0.0
NURS 6651,NURS 6032;NURS 6035,NURS 6030,0.0
NURS 6652,NURS 6651 or NURS 6552;NURS 6030,NURS 6540,0.0
NURS 6653,NURS 6652,,0.0
NURS 6700,NURS 6011;NURS 6013;NURS 6030,,0.0
NURS 6740,none,NURS 6032,0.0
NURS 6742,NURS 6030;NURS 6032;NURS 6035;NURS 6037;NURS 6740,,0.0
NURS 6744,NURS 6742,,0.0
NURS 6746,none,,0.0
NURS 6751,NURS 6742,,0.0
NURS 6752,NURS 6740;NURS 6742;NURS 6744,,0.0
NURS 6753,NURS 6752,,0.0
NURS 6854,none,,0.0
NURS 6931,none,,0.0
NURS 6963,none,,0.0
NURS 6970,NURS 6011;NURS 6013;NURS 6015;NURS 6030,NURS 6005;NURS 6202;NURS 6500,0.0
NURS 6971,NURS 6005;NURS 6201;NURS 6500;NURS 6970,NURS 6100;NURS 6700;NURS 6202,0.0
NURS 6973,NURS 6971,,0.0
NURS 6975,none,,0.0
NURS 6976,NURS 6973,,0.0
NURS 6995,none,,0.0
NURS 6999,none,,0.0
NURS 7810,none,,0.0
NURS 7811,none,,0.0
NURS 7812,none,,0.0
NURS 7813,none,,0.0
NURS 7814,none,,0.0
NURS 7815,none,,0.0
NURS 7816,none,,0.0
NURS 7817,none,,0.0
NURS 7931,none,,0.0
NURS 7955,NURS 6854,,0.0
NURS 7963,HEAL 7010,,0.0
NURS 7964,NURS 7963,,0.0
NURS 7965,NURS 7964,,0.0
NURS 7970,NURS 7810;NURS 7811;NURS 7812;NURS 7813;NURS 7816,,0.0
NURS 7971,NURS 7970,,0.0
NURS 7972,NURS 7971,,0.0
NURS 7973,NURS 7972,,0.0
NURS 7974,NURS 7973,,0.0
NURS 7980,NURS 6257,,0.0
NURS 7981,NURS 6353,,0.0
NURS 7983,NURS 6553,,0.0
NURS 7984,NURS 6653,,0.0
NURS 7985,none,,0.0
NURS 7986,NURS 6853,,0.0
NURS 7987,NURS 7974,,0.0
NURS 7988,NURS 7987,,0.0
NURS 7996,HEAL 7010,,0.0
NURS 7997,NURS 7996,,0.0
NURS 8000,none,PHIL 6430,0.0
NURS 8001,NURS 8000,,0.0
NURS 8020,none,,0.0
NURS 8097,none,,0.0
NURS 8098,none,,0.0
NURS 8099,none,,0.0
NURS 8980,HEAL 8002 or HEAL 8003,,0.0
NURS 8981,none,,0.0
NURS 8982,NURS 8980,,0.0
NURS 8995,none,,0.0
NURS 8999,none,,0.0
NURS 9970,none,,0.0
NURS 9974,none,,0.0
NURS 9975,none,,0.0
NURS 9976,none,,0.0
NURS 9977,none,,0.0
NURS 9978,none,,0.0
NURS 9979,none,,0.0
NURS 9987,none,,0.0
NURS 9988,none,,0.0
NURS 9989,none,,0.0
NURS 9994,none,,0.0
NURS 9995,none,,0.0
NURS 9996,none,,0.0
NURS 9997,none,,0.0
NURS 9998,none,,0.0
NURS 9999,none,,0.0
OCTH 1001,none,,0.0
OCTH 2931,none,,0.0
OCTH 7010,none,,0.0
OCTH 7135,none,,0.0
OCTH 7140,none,,0.0
OCTH 7150,none,,0.0
OCTH 7155,none,,0.0
OCTH 7195,none,,0.0
OCTH 7200,none,,0.0
OCTH 7201,none,,0.0
OCTH 7235,none,,0.0
OCTH 7236,none,,0.0
OCTH 7237,none,,0.0
OCTH 7305,none,,0.0
OCTH 7306,none,,0.0
OCTH 7310,none,,0.0
OCTH 7315,none,,0.0
OCTH 7320,none,,0.0
OCTH 7325,none,,0.0
OCTH 7335,none,,0.0
OCTH 7360,none,,0.0
OCTH 7375,none,,0.0
OCTH 7377,none,,0.0
OCTH 7380,none,,0.0
OCTH 7381,none,,0.0
OCTH 7500,none,,0.0
OCTH 7505,none,,0.0
OCTH 7550,none,,0.0
OCTH 7600,none,,0.0
OCTH 7605,none,,0.0
OCTH 7610,none,,0.0
OCTH 7625,none,,0.0
OCTH 7650,none,,0.0
OCTH 7660,none,,0.0
OCTH 7931,none,,0.0
OCTH 7932,none,,0.0
OCTH 7953,none,,0.0
OCTH 7956,none,,0.0
OCTH 7957,none,,0.0
OCTH 7958,none,,0.0
OCTH 7960,none,OCTH 7982,0.0
OCTH 7964,none,,0.0
OCTH 7966,none,,0.0
OCTH 7968,none,,0.0
OCTH 7980,none,,0.0
OCTH 7982,none,,0.0
OCTH 7996,none,,0.0
OCTH 7997,none,,0.0
OCTH 7998,none,,0.0
ORTH 6000,none,,0.0
ORTH 6101,none,,0.0
ORTH 6102,none,,0.0
ORTH 6103,none,,0.0
ORTH 6104,none,,0.0
ORTH 6110,none,,0.0
ORTH 6953,none,,0.0
ORTH 6954,none,,0.0
ORTH 6955,none,,0.0
ORTH 6956,none,,0.0
OSCM 3001,none,,2.0
OSCM 3986,OSCM 3001,,0.0
OSCM 4005,OSCM 3001,,0.0
OSCM 4010,OSCM 3001,,0.0
OSCM 4015,OSCM 3001,,0.0
OSCM 4020,OSCM 3001,,0.0
OSCM 4025,OSCM 3001,,0.0
OSCM 4035,OSCM 3001,,0.0
OSCM 4040,OSCM 3001,,0.0
OSCM 4045,OSCM 3001,,0.0
OSCM 4057,OSCM 3001;INSY 3001,,0.0
OSCM 4060,OSCM 3001,,0.0
OSCM 4065,OSCM 3001,,0.0
OSCM 4080,OSCM 3001,,0.0
OSCM 4082,OSCM 3001,,0.0
OSCM 4085,OSCM 3001;OSCM 4040;OSCM 4060,,0.0
OSCM 4931,OSCM 3001,,0.0
OSCM 4986,OSCM 3986,,0.0
OSCM 4989,OSCM 3001,,0.0
OSCM 4995,none,,0.0
OSCM 4997,OSCM 3001;OSCM 4010;OSCM 4020;OSCM 4025 or OSCM 4040,,4.0
OSCM 5931,MBA 6010;MBA 6090,,0.0
OSCM 6200,MBA 6010;MBA 6090,,0.0
OSCM 6931,MBA 6010;MBA 6090,,0.0
OSCM 6995,MBA 6010;MBA 6090,,0.0
PBHE 4667,MLSC 2060,,4.0
PBHE 4931,none,,0.0
PBHE 4997,PBHE 4667,,0.0
PBHE 6947,none,,0.0
PEAR 1020,none,,0.0
PEAR 1021,none,,0.0
PEAR 1960,none,,0.0
PERI 6000,none,,0.0
PERI 6101,none,,0.0
PERI 6111,none,,0.0
PERI 6121,none,,0.0
PERI 6333,none,,0.0
PERI 6411,none,,0.0
PERI 6412,none,,0.0
PERI 6413,none,,0.0
PERI 6414,none,,0.0
PERI 6415,none,,0.0
PERI 6416,none,,0.0
PERI 6421,none,,0.0
PERI 6422,none,,0.0
PERI 6431,none,,0.0
PERI 6432,none,,0.0
PERI 6441,none,,0.0
PERI 6442,none,,0.0
PERI 6443,none,,0.0
PERI 6930,none,,0.0
PERI 6953,none,,0.0
PERI 6954,none,,0.0
PERI 6955,none,,0.0
PHAS 7050,none,,0.0
PHAS 7080,none,,0.0
PHAS 7085,PHAS 7080,,0.0
PHAS 7091,none,,0.0
PHAS 7092,PHAS 7091,,0.0
PHAS 7093,PHAS 7092,,0.0
PHAS 7094,PHAS 7093,,0.0
PHAS 7095,none,,0.0
PHAS 7115,none,,0.0
PHAS 7116,none,,0.0
PHAS 7117,none,,0.0
PHAS 7118,none,,0.0
PHAS 7145,none,,0.0
PHAS 7200,none,,0.0
PHAS 7220,BISC 7220,,0.0
PHAS 7230,none,,0.0
PHAS 7235,none,,0.0
PHAS 7245,none,,0.0
PHAS 7250,none,,0.0
PHAS 7260,none,,0.0
PHAS 7265,none,,0.0
PHAS 7270,none,,0.0
PHAS 7301,none,,0.0
PHAS 7302,none,,0.0
PHAS 7303,none,,0.0
PHAS 7550,none,,0.0
PHAS 7887,none,,0.0
PHAS 7931,none,,0.0
PHAS 7986,none,,0.0
PHAS 7995,none,,0.0
PHAS 7997,none,,0.0
PHIL 1000,none,,0.0
PHIL 1001,none,,0.0
PHIL 1001H,none,,0.0
PHIL 2010,none,,0.0
PHIL 2310,none,,0.0
PHIL 2955H,none,,0.0
PHIL 3350,PHIL 1001,,0.0
PHIL 3370,PHIL 1001,,0.0
PHIL 3380,PHIL 1001,,0.0
PHIL 3390,PHIL 1001,,0.0
PHIL 3410,PHIL 1001,,0.0
PHIL 3450,PHIL 1001,,0.0
PHIL 3460,PHIL 1001,,0.0
PHIL 3470,PHIL 1001,,0.0
PHIL 3501,PHIL 1001,,0.0
PHIL 3502,PHIL 1001,,0.0
PHIL 3503,PHIL 1001,,0.0
PHIL 3504,PHIL 1001,,0.0
PHIL 3505,PHIL 1001,,0.0
PHIL 3506,PHIL 1001,,0.0
PHIL 3507,PHIL 1001,,0.0
PHIL 3508,PHIL 1001,,0.0
PHIL 3509,PHIL 1001,,0.0
PHIL 3610,PHIL 1001,,0.0
PHIL 3620,PHIL 1001,,0.0
PHIL 3630,PHIL 1001,,0.0
PHIL 3640,PHIL 1001,,0.0
PHIL 3650,PHIL 1001,,0.0
PHIL 3660,PHIL 1001,,0.0
PHIL 3665,PHIL 1001,,0.0
PHIL 3670,PHIL 1001,,0.0
PHIL 3710,PHIL 1001,,0.0
PHIL 3751,PHIL 1001,,0.0
PHIL 3770,PHIL 1001,,0.0
PHIL 3780,PHIL 1001,,0.0
PHIL 3955H,none,,0.0
PHIL 4000,PHIL 1001,,3.0
PHIL 4320,PHIL 1001,,0.0
PHIL 4330,PHIL 1001,,0.0
PHIL 4335,PHIL 1001,,0.0
PHIL 4336,PHIL 1001,,0.0
PHIL 4450,PHIL 1001,,0.0
PHIL 4470,PHIL 1001,,0.0
PHIL 4510,PHIL 1001,,0.0
PHIL 4540,PHIL 1001,,0.0
PHIL 4750,PHIL 1001,,0.0
PHIL 4931,PHIL 1001,,3.0
PHIL 4953,PHIL 1001,,3.0
PHIL 4954,PHIL 1001,,3.0
PHIL 4955H,none,,0.0
PHIL 4960,PHIL 1001,,3.0
PHIL 4986,PHIL 1001,,3.0
PHIL 4995,PHIL 1001,,3.0
PHIL 4999,PHIL 1001,,4.0
PHIL 4999H,none,,0.0
PHIL 5000,none,,0.0
PHIL 5931,none,,0.0
PHIL 5953,none,,0.0
PHIL 5954,none,,0.0
PHIL 6310,none,,0.0
PHIL 6330,none,,0.0
PHIL 6340,none,,0.0
PHIL 6420,none,,0.0
PHIL 6430,none,,0.0
PHIL 6440,none,,0.0
PHIL 6450,none,,0.0
PHIL 6460,none,,0.0
PHIL 6470,none,,0.0
PHIL 6510,none,,0.0
PHIL 6605,none,,0.0
PHIL 6610,none,,0.0
PHIL 6620,none,,0.0
PHIL 6630,none,,0.0
PHIL 6640,none,,0.0
PHIL 6650,none,,0.0
PHIL 6652,none,,0.0
PHIL 6660,none,,0.0
PHIL 6664,none,,0.0
PHIL 6680,none,,0.0
PHIL 6690,none,,0.0
PHIL 6695,none,,0.0
PHIL 6710,none,,0.0
PHIL 6750,none,,0.0
PHIL 6953,none,,0.0
PHIL 6954,none,,0.0
PHIL 6955,none,,0.0
PHIL 6957,none,,0.0
PHIL 6958,none,,0.0
PHIL 6959,none,,0.0
PHIL 6960,none,,0.0
PHIL 6965,none,,0.0
PHIL 6970,none,,0.0
PHIL 6995,none,,0.0
PHIL 6998,none,,0.0
PHIL 8097,none,,0.0
PHIL 8098,none,,0.0
PHIL 8099,none,,0.0
PHIL 8995,none,,0.0
PHIL 8999,none,,0.0
PHIL 9964,none,,0.0
PHIL 9965,none,,0.0
PHIL 9966,none,,0.0
PHIL 9967,none,,0.0
PHIL 9968,none,,0.0
PHIL 9969,none,,0.0
PHIL 9970,none,,0.0
PHIL 9974,none,,0.0
PHIL 9975,none,,0.0
PHIL 9976,none,,0.0
PHIL 9979,none,,0.0
PHIL 9993,none,,0.0
PHIL 9997,none,,0.0
PHIL 9998,none,,0.0
PHIL 9999,none,,0.0
PHTH 1001,none,,0.0
PHTH 4512,none,,0.0
PHTH 7120,none,,0.0
PHTH 7503,none,,0.0
PHTH 7504,none,,0.0
PHTH 7505,none,PHTH 7974,0.0
PHTH 7513,none,,0.0
PHTH 7515,BIOL 4701 or BISC 4145,,0.0
PHTH 7516,PHTH 7503;PHTH 7515,,0.0
PHTH 7518,none,,0.0
PHTH 7522,none,,0.0
PHTH 7525,BISC 7130,,0.0
PHTH 7526,PHTH 7525,,0.0
PHTH 7528,BISC 7130 or BISC 2135,,0.0
PHTH 7530,PHTH 7558,,0.0
PHTH 7532,PHTH 7515;PHTH 7522;PHTH 7525;PHTH 7528;PHTH 7539;PHTH 7560,,0.0
PHTH 7533,PHTH 7532;PHTH 7526,,0.0
PHTH 7539,none,,0.0
PHTH 7549,PHTH 7515,,0.0
PHTH 7555,BISC 7130 or BISC 3135;PHTH 7525;PHTH 7526,,0.0
PHTH 7558,none,,0.0
PHTH 7560,none,,0.0
PHTH 7570,PHTH 7525,,0.0
PHTH 7577,none,,0.0
PHTH 7667,PHTH 7558,,0.0
PHTH 7668,PHTH 7667,,0.0
PHTH 7672,PHTH 7522,,0.0
PHTH 7675,PHTH 7555,,0.0
PHTH 7682,PHTH 7515,,0.0
PHTH 7684,none,,0.0
PHTH 7713,none,,0.0
PHTH 7932,none,,0.0
PHTH 7953,none,,0.0
PHTH 7974,none,,0.0
PHTH 7975,none,,0.0
PHTH 7976,none,,0.0
PHTH 7977,none,,0.0
PHTH 7978,none,,0.0
PHTH 7985,PHTH 7713,,0.0
PHTH 7995,none,,0.0
PHTH 7997,PHTH 7985,,0.0
PHYS 1001,none,,0.0
PHYS 1002,PHYS 1001,,0.0
PHYS 1003,none,MATH 1410 or MATH 1450,0.0
PHYS 1003H,none,MATH 1410 or MATH 1450,0.0
PHYS 1004,PHYS 1001;PHYS 1003;PHYS 1003H;PHYS 1013;PHYS 1013H,MATH 1410 or MATH 1450,0.0
PHYS 1004H,PHYS 1001;PHYS 1003;PHYS 1003H;PHYS 1013;PHYS 1013H,MATH 1410 or MATH 1450,0.0
PHYS 1007,none,,0.0
PHYS 1008,none,,0.0
PHYS 1009,none,,0.0
PHYS 1013,none,MATH 1450,0.0
PHYS 1013H,none,MATH 1450,0.0
PHYS 1014,MATH 1450;PHYS 1001;PHYS 1003 or PHYS 1013,MATH 1451 or MATH 1455,0.0
PHYS 1014H,MATH 1450;PHYS 1001;PHYS 1003;PHYS 1003H;PHYS 1013 or PHYS 1013H,MATH 1451 or MATH 1455,0.0
PHYS 1020,none,,0.0
PHYS 1030,none,,0.0
PHYS 1953,none,,0.0
PHYS 1954,none,,0.0
PHYS 2400,MATH 2440 or MATH 2450;PHYS 1002;PHYS 1004 or PHYS 1014,,0.0
PHYS 2500,PHYS 1002 or PHYS 1004 or PHYS 1014,MATH 2451,0.0
PHYS 2929,none,,0.0
PHYS 2953,none,PHYS 2400,0.0
PHYS 2954,none,,0.0
PHYS 3021,none,,0.0
PHYS 3022,PHYS 3021,,0.0
PHYS 3056,PHYS 2500,,0.0
PHYS 3100,PHYS 1002;PHYS 1004 or PHYS 1014;MATH 2440 or MATH 2450,,0.0
PHYS 3989,none,,0.0
PHYS 3990,none,,0.0
PHYS 4012,MATH 2451;PHYS 2400,,0.0
PHYS 4031,MATH 2440 or MATH 2450;PHYS 1002;PHYS 1004;PHYS 1004H;PHYS 1014;PHYS 1014H,,0.0
PHYS 4034,PHYS 4031,,0.0
PHYS 4046,PHYS 1002;PHYS 1004;PHYS 1004H;PHYS 1014;PHYS 1014H,,0.0
PHYS 4050,MATH 2440 or MATH 2450;PHYS 1002;PHYS 1004;PHYS 1004H;PHYS 1014;PHYS 1014H,,0.0
PHYS 4057,PHYS 3056,,0.0
PHYS 4062,MATH 2440 or MATH 2450;PHYS 2400,,0.0
PHYS 4065,none,,0.0
PHYS 4071,PHYS 2400,,0.0
PHYS 4072,PHYS 2400,,0.0
PHYS 4075,PHYS 2400,,0.0
PHYS 4931,none,,0.0
PHYS 4953,none,,0.0
PHYS 4953H,none,,0.0
PHYS 4954,none,,0.0
PHYS 4956,none,,0.0
PHYS 4956H,none,,3.0
PHYS 4989,PHYS 3989,,0.0
PHYS 4990,PHYS 3990,,0.0
PHYS 4995,none,,0.0
PHYS 4997,none,,4.0
PHYS 4999,none,,4.0
PHYS 5012,none,,0.0
PHYS 5031,none,,0.0
PHYS 5034,none,,0.0
PHYS 5046,none,,0.0
PHYS 5050,none,,0.0
PHYS 5062,none,,0.0
PHYS 5065,none,,0.0
PHYS 5071,none,,0.0
PHYS 5072,none,,0.0
PHYS 5075,none,,0.0
PHYS 5931,none,,0.0
PHYS 9002,none,,0.0
POSC 2201,none,,0.0
POSC 2201H,none,,0.0
POSC 2401,none,,0.0
POSC 2401H,none,,0.0
POSC 2601,none,,0.0
POSC 2601H,none,,0.0
POSC 2801,none,,0.0
POSC 2801H,none,,0.0
POSC 2931,none,,0.0
POSC 3101,ENGL 1001;PHIL 1001,,0.0
POSC 3202,none,,2.0
POSC 3953,none,,3.0
POSC 4201,POSC 2201,,3.0
POSC 4211,POSC 2201,,3.0
POSC 4212,none,,3.0
POSC 4213,none,,3.0
POSC 4216,POSC 2201,,3.0
POSC 4217,none,,0.0
POSC 4219,POSC 2201,,3.0
POSC 4221,POSC 2201,,3.0
POSC 4241,POSC 2201,,3.0
POSC 4251,POSC 2201,,3.0
POSC 4276,POSC 2201,,3.0
POSC 4281,POSC 2201,,3.0
POSC 4291,POSC 2201,,3.0
POSC 4299,POSC 2201,,3.0
POSC 4341,none,,3.0
POSC 4351,POSC 2201;POSC 2601,,3.0
POSC 4356,POSC 2201;POSC 2601,,3.0
POSC 4361,POSC 2201,,3.0
POSC 4366,POSC 2201,,3.0
POSC 4371,POSC 2201,,3.0
POSC 4376,POSC 2201,,3.0
POSC 4381,none,,3.0
POSC 4406,POSC 2401,,3.0
POSC 4411,none,,3.0
POSC 4416,none,,3.0
POSC 4421,POSC 2401,,3.0
POSC 4451,none,,0.0
POSC 4461,none,,3.0
POSC 4499,POSC 2401,,3.0
POSC 4501,POSC 2401,,3.0
POSC 4511,POSC 2401,,3.0
POSC 4521,POSC 2401,,3.0
POSC 4541,POSC 2401,,3.0
POSC 4601,POSC 2601,,3.0
POSC 4611,POSC 2601,,3.0
POSC 4621,ECON 1104;POSC 2601,,3.0
POSC 4631,POSC 2601,,3.0
POSC 4633,POSC 2601,,3.0
POSC 4635,POSC 2601,,3.0
POSC 4636,POSC 2601,,3.0
POSC 4641,POSC 2601,,3.0
POSC 4642,POSC 2601,,3.0
POSC 4643,POSC 2601,,3.0
POSC 4646,POSC 2601,,3.0
POSC 4651,POSC 2601,,3.0
POSC 4653,POSC 2601,,3.0
POSC 4661,ECON 1104;POSC 2601,,3.0
POSC 4699,POSC 2601,,3.0
POSC 4701,POSC 2601,,3.0
POSC 4731,POSC 2401 or POSC 2601,,3.0
POSC 4801,POSC 2801,,3.0
POSC 4811,POSC 2801,,3.0
POSC 4821,POSC 2801,,3.0
POSC 4861,none,,3.0
POSC 4871,POSC 2801,,3.0
POSC 4899,POSC 2801,,3.0
POSC 4931,none,,3.0
POSC 4932,none,,0.0
POSC 4985,none,,0.0
POSC 4986,none,,0.0
POSC 4987,POSC 2201 or OR 2401 or OR 2061,,3.0
POSC 4995,none,,3.0
POSC 4999,POSC 4995,POSC 4995,4.0
POSC 5191,none,,0.0
POSC 5193,none,,0.0
POSC 5195,none,,0.0
POSC 5201,none,,0.0
POSC 5211,none,,0.0
POSC 5212,none,,0.0
POSC 5213,none,,0.0
POSC 5216,none,,0.0
POSC 5219,none,,0.0
POSC 5221,none,,0.0
POSC 5241,none,,0.0
POSC 5251,none,,0.0
POSC 5276,none,,0.0
POSC 5281,none,,0.0
POSC 5291,none,,0.0
POSC 5299,none,,0.0
POSC 5341,none,,0.0
POSC 5351,none,,0.0
POSC 5356,none,,0.0
POSC 5361,none,,0.0
POSC 5366,none,,0.0
POSC 5371,none,,0.0
POSC 5376,none,,0.0
POSC 5381,none,,0.0
POSC 5406,none,,0.0
POSC 5411,none,,0.0
POSC 5416,none,,0.0
POSC 5421,none,,0.0
POSC 5451,none,,0.0
POSC 5461,none,,0.0
POSC 5499,none,,0.0
POSC 5501,none,,0.0
POSC 5511,none,,0.0
POSC 5521,none,,0.0
POSC 5541,none,,0.0
POSC 5551,none,,0.0
POSC 5601,none,,0.0
POSC 5611,none,,0.0
POSC 5621,none,,0.0
POSC 5631,none,,0.0
POSC 5633,none,,0.0
POSC 5635,none,,0.0
POSC 5636,none,,0.0
POSC 5641,none,,0.0
POSC 5642,none,,0.0
POSC 5643,none,,0.0
POSC 5646,none,,0.0
POSC 5651,none,,0.0
POSC 5661,none,,0.0
POSC 5699,none,,0.0
POSC 5701,none,,0.0
POSC 5731,none,,0.0
POSC 5801,none,,0.0
POSC 5811,none,,0.0
POSC 5821,none,,0.0
POSC 5861,none,,0.0
POSC 5871,none,,0.0
POSC 5899,none,,0.0
POSC 5931,none,,0.0
POSC 6101,none,,0.0
POSC 6102,none,,0.0
POSC 6201,none,,0.0
POSC 6211,none,,0.0
POSC 6221,none,,0.0
POSC 6231,none,,0.0
POSC 6281,none,,0.0
POSC 6361,none,,0.0
POSC 6401,none,,0.0
POSC 6411,none,,0.0
POSC 6421,none,,0.0
POSC 6441,none,,0.0
POSC 6446,none,,0.0
POSC 6461,none,,0.0
POSC 6501,none,,0.0
POSC 6521,none,,0.0
POSC 6601,none,,0.0
POSC 6621,none,,0.0
POSC 6631,none,,0.0
POSC 6651,none,,0.0
POSC 6701,none,,0.0
POSC 6731,none,,0.0
POSC 6801,none,,0.0
POSC 6931,none,,0.0
POSC 6954,none,,0.0
POSC 6956,none,,0.0
POSC 6958,none,,0.0
POSC 6960,none,,0.0
POSC 6986,none,,0.0
POSC 6995,none,,0.0
POSC 6998,none,,0.0
POSC 6999,none,,0.0
POSC 9970,none,,0.0
POSC 9974,none,,0.0
POSC 9975,none,,0.0
POSC 9976,none,,0.0
POSC 9977,none,,0.0
POSC 9978,none,,0.0
POSC 9979,none,,0.0
POSC 9984,none,,0.0
POSC 9985,none,,0.0
POSC 9986,none,,0.0
POSC 9991,none,,0.0
POSC 9992,none,,0.0
POSC 9993,none,,0.0
POSC 9994,none,,0.0
POSC 9995,none,,0.0
POSC 9996,none,,0.0
PROS 6000,none,,0.0
PROS 6201,none,,0.0
PROS 6202,PROS 6201,,0.0
PROS 6203,PROS 6202,,0.0
PROS 6204,PROS 6203,,0.0
PROS 6205,PROS 6204,,0.0
PROS 6206,PROS 6205,,0.0
PROS 6400,none,,0.0
PROS 6953,none,,0.0
PROS 6954,none,,0.0
PROS 6955,none,,0.0
PROS 6956,none,,0.0
PROS 6957,none,,0.0
PROS 6958,none,,0.0
PROS 6960,none,,0.0
PSYC 1001,none,,0.0
PSYC 1700,PSYC 1001,,0.0
PSYC 1700H,none,MATH 1700H,0.0
PSYC 2001,none,,0.0
PSYC 2001H,PSYC 1001;MATH 1100,,0.0
PSYC 2050,PSYC 1001;MATH 1700;PSYC 1700,,0.0
PSYC 2050H,none,,0.0
PSYC 2101,PSYC 1001,,0.0
PSYC 3101,none,,0.0
PSYC 3120,PSYC 1001,,0.0
PSYC 3201,PSYC 1001,,0.0
PSYC 3210,PSYC 2050 or PSYC 2050H;PSYC 3201,,0.0
PSYC 3220,PSYC 1001,,0.0
PSYC 3240,PSYC 1001;PSYC 3201,,0.0
PSYC 3301,PSYC 1001,,0.0
PSYC 3320,PSYC 1001,,0.0
PSYC 3401,PSYC 1001,,0.0
PSYC 3410,PSYC 3101,,0.0
PSYC 3430,none,,0.0
PSYC 3440,PSYC 2050 or PSYC 2050H,,0.0
PSYC 3501,PSYC 1001,,0.0
PSYC 3550,MATH 1700;PSYC 1700;PSYC 3201,,0.0
PSYC 3560,PSYC 1001,,0.0
PSYC 3601,PSYC 1001,,0.0
PSYC 3610,PSYC 1001,,0.0
PSYC 3650,PSYC 1001;PSYC 3601,,0.0
PSYC 3830,PSYC 1001,,0.0
PSYC 3840,PSYC 1001,,0.0
PSYC 4135,PSYC 1001,,0.0
PSYC 4210,PSYC 1001;MATH 1700;PSYC 1700,,0.0
PSYC 4230,PSYC 1001,,0.0
PSYC 4320,PSYC 3320 or PSYC 3601,,0.0
PSYC 4330,none,,0.0
PSYC 4350,PSYC 1001,,0.0
PSYC 4420,PSYC 2050 or PSYC 2050H;PSYC 3601,,0.0
PSYC 4701,PSYC 3401 or PSYC 3410,,3.0
PSYC 4720,none,,0.0
PSYC 4730,PSYC 3401 or PSYC 3410,,0.0
PSYC 4740,none,,0.0
PSYC 4800,PSYC 1001,,0.0
PSYC 4801,PSYC 1001,,0.0
PSYC 4820,PSYC 1001,,0.0
PSYC 4870,PSYC 1001,,0.0
PSYC 4880,PSYC 1001,,0.0
PSYC 4931,none,,0.0
